Depth,Temperature,Salinity
192.61602666143133,-1.545198224633228,33.06270360107391
192.86602666143133,-1.5452745443229388,33.06628470014936
193.11602666143133,-1.5447884492166508,33.07059377457892
193.36602666143133,-1.544514570514628,33.07427900530965
193.61602666143133,-1.5443823327050437,33.0765681449258
193.86602666143133,-1.5442257886356905,33.0790581036285
194.11602666143133,-1.5443830571536525,33.08390181718281
194.36602666143133,-1.544280851807367,33.08772052923443
194.61602666143133,-1.544100954698923,33.090082174970156
194.86602666143133,-1.543752926904034,33.09391124608859
195.11602666143133,-1.5433666495634137,33.09879171418103
195.36602666143133,-1.543144087478358,33.10166087241422
195.61602666143133,-1.5425511315765568,33.10423084472226
195.86602666143133,-1.5422540189519003,33.10838786165514
196.11602666143133,-1.5421358510368461,33.112480262538064
196.36602666143133,-1.5416232539565313,33.11529540860967
196.61602666143133,-1.5410049052524812,33.11850253378499
196.86602666143133,-1.5408273409023465,33.123320434865526
197.11602666143133,-1.5401029885313955,33.12690833357361
197.36602666143133,-1.539656402064164,33.13099956389896
197.61602666143133,-1.5392340512110847,33.135643331028525
197.86602666143133,-1.538655550869944,33.13929779670378
198.11602666143133,-1.5382433821172679,33.142220932698514
198.36602666143133,-1.5378182814463226,33.146401895306845
198.61602666143133,-1.5372082854482898,33.15110105894011
198.86602666143133,-1.5365556402057057,33.15398151322113
199.11602666143133,-1.5359731417582618,33.15747750860789
199.36602666143133,-1.5354778624598866,33.16270312608163
199.61602666143133,-1.5349927003380521,33.166721421191035
199.86602666143133,-1.5343999157916524,33.168646594204404
200.11602666143133,-1.533835647043648,33.17204325390565
200.36602666143133,-1.5333838540606413,33.17583046609798
200.61602666143133,-1.5327789215025258,33.179291272594924
200.86602666143133,-1.5321507318103489,33.18270200364778
201.11602666143133,-1.5318167711880235,33.185338132591575
201.36602666143133,-1.5311866499047424,33.1869403517918
201.61602666143133,-1.5306118553934684,33.189683754592735
201.86602666143133,-1.5303321602632998,33.193440889947446
202.11602666143133,-1.5299837308551263,33.197293315630645
202.36602666143133,-1.5291303144854507,33.200988443610385
202.61602666143133,-1.527879319116738,33.20489234745213
202.86602666143133,-1.5265725964402674,33.210178093341376
203.11602666143133,-1.5253276526011916,33.21466706993285
203.36602666143133,-1.5243148606757342,33.2179453631508
203.61602666143133,-1.5236139729348388,33.22154939517747
203.86602666143133,-1.5230403093470355,33.22608220439446
204.11602666143133,-1.5223344624549415,33.23031830512282
204.36602666143133,-1.5214412502288044,33.233564442886404
204.61602666143133,-1.520398394917865,33.23698710704318
204.86602666143133,-1.5194498917695696,33.24102242897081
205.11602666143133,-1.518529632325559,33.2448337787664
205.36602666143133,-1.5173801449291073,33.24783037749325
205.61602666143133,-1.516541856259136,33.25056212454067
205.86602666143133,-1.5155524033255021,33.25385975763594
206.11602666143133,-1.5144742279477936,33.25774105350809
206.36602666143133,-1.5135717676117169,33.26156557722423
206.61602666143133,-1.512664977000986,33.26543091440928
206.86602666143133,-1.5114706109738851,33.270390897086905
207.11602666143133,-1.5101547466131073,33.27506355297745
207.36602666143133,-1.5088770117681818,33.279442034128
207.61602666143133,-1.5075636945876467,33.28384269478852
207.86602666143133,-1.5061240391411537,33.28797832299133
208.11602666143133,-1.5047347795498163,33.29170310706988
208.36602666143133,-1.5036505794233401,33.295396173443116
208.61602666143133,-1.5025213753596904,33.29797910879924
208.86602666143133,-1.501465834858948,33.30007812919849
209.11602666143133,-1.5004766503962759,33.30293276134101
209.36602666143133,-1.4991214700304183,33.30656749864006
209.61602666143133,-1.4975366555749434,33.310442294004055
209.86602666143133,-1.4961935124419368,33.31401687608781
210.11602666143133,-1.4949294652163523,33.317572303391785
210.36602666143133,-1.4935060273954885,33.32113069704523
210.61602666143133,-1.491923584331268,33.32471465574033
210.86602666143133,-1.490251463630046,33.3286769555547
211.11602666143133,-1.488559501230178,33.33270395289094
211.36602666143133,-1.4867424653653845,33.33695836451622
211.61602666143133,-1.4848128330631591,33.34160252864214
211.86602666143133,-1.4827178798987604,33.34683668739949
212.11602666143133,-1.4800661995476265,33.35239258993534
212.36602666143133,-1.4767244158713007,33.357624523507795
212.61602666143133,-1.4737087523053483,33.36261664238843
212.86602666143133,-1.4710351360777614,33.366940423505675
213.11602666143133,-1.4684618570138506,33.37106941532537
213.36602666143133,-1.4660934028608366,33.37538107281842
213.61602666143133,-1.4638761295160772,33.379180284613945
213.86602666143133,-1.4612082869791956,33.381901674122545
214.11602666143133,-1.45916161155717,33.385141757591136
214.36602666143133,-1.4574325101863914,33.38825161209418
214.61602666143133,-1.4555244118479387,33.39088595046372
