Depth,Temperature,Salinity
191.9181395107838,-1.5435031558456753,33.09125722202142
192.1681395107838,-1.543041966391237,33.09234281401088
192.4181395107838,-1.5429360139228419,33.093262380840606
192.6681395107838,-1.5422662697077834,33.09490814962918
192.9181395107838,-1.54111237222064,33.098016310591966
193.1681395107838,-1.5402613797262623,33.10090726429627
193.4181395107838,-1.5399790811363112,33.10225380262061
193.6681395107838,-1.5396789292673125,33.105663517556444
193.9181395107838,-1.5393303776090252,33.107960617954255
194.1681395107838,-1.5390902980854508,33.11052885091742
194.4181395107838,-1.539277051947245,33.11487932603901
194.6681395107838,-1.5397871140144548,33.119523670033125
194.9181395107838,-1.5399205729518055,33.12292952625479
195.1681395107838,-1.5396581433437382,33.12578698120124
195.4181395107838,-1.539527298580356,33.12874719687252
195.6681395107838,-1.539634106487972,33.13173472831223
195.9181395107838,-1.5396432150782438,33.134518847370835
196.1681395107838,-1.5394193887489507,33.13752868010479
196.4181395107838,-1.5393473328252387,33.14145403970744
196.6681395107838,-1.5391706362525226,33.14381921952286
196.9181395107838,-1.538992698533867,33.14579580056929
197.1681395107838,-1.5389275371512665,33.148950024201724
197.4181395107838,-1.538623869853556,33.151464065526255
197.6681395107838,-1.5382143852142147,33.15434415015724
197.9181395107838,-1.5378045446414943,33.15716258218076
198.1681395107838,-1.537630578590707,33.159913122635814
198.4181395107838,-1.5375247761574466,33.16345097525682
198.6681395107838,-1.5368826283943242,33.16771718008712
198.9181395107838,-1.5362390329682056,33.170791226979084
199.1681395107838,-1.5357282105520325,33.173240829756125
199.4181395107838,-1.535276073404298,33.17613429282701
199.6681395107838,-1.5348209807544975,33.17906202176995
199.9181395107838,-1.5342529366330162,33.181140249258384
200.1681395107838,-1.5335124320693165,33.18466919019596
200.4181395107838,-1.5323694105469519,33.18893857283771
200.6681395107838,-1.5308845492461312,33.193620450276946
200.9181395107838,-1.5294838623461462,33.19889161683493
201.1681395107838,-1.5283699277468126,33.201422901668224
201.4181395107838,-1.5272832893785884,33.20433678823839
201.6681395107838,-1.5260525758869687,33.208769286198354
201.9181395107838,-1.5245733567989497,33.213545327322976
202.1681395107838,-1.5228772172331926,33.21835965045055
202.4181395107838,-1.5216512311883974,33.22245081840629
202.6681395107838,-1.5208525674383062,33.22624627680163
202.9181395107838,-1.5200385860876677,33.230028072539504
203.1681395107838,-1.5191511234975201,33.2330416498575
203.4181395107838,-1.5184833144263925,33.234796690425235
203.6681395107838,-1.517574341588025,33.237573614858
203.9181395107838,-1.5168868630491548,33.24101309072228
204.1681395107838,-1.5161227828064643,33.24459160458315
204.4181395107838,-1.514919062471746,33.24801415907932
204.6681395107838,-1.5141195214320025,33.250410839099544
204.9181395107838,-1.5134975919692981,33.25279395378639
205.1681395107838,-1.5122846486636443,33.25534271200214
205.4181395107838,-1.5110143448904834,33.257743716081826
205.6681395107838,-1.5095414374409692,33.26145425398152
205.9181395107838,-1.5075004146488395,33.266696775841915
206.1681395107838,-1.5065880275294994,33.26934918032165
206.4181395107838,-1.504379041993533,33.272358433784646
206.6681395107838,-1.502573961306472,33.27659622110615
206.9181395107838,-1.5017307487714644,33.28039704534645
207.1681395107838,-1.5004939917324274,33.28315605114798
207.4181395107838,-1.4984883138811276,33.286067223742464
207.6681395107838,-1.4965096936552973,33.28952550384788
207.9181395107838,-1.494828771019783,33.29338134602702
208.1681395107838,-1.4934332894311213,33.29693894912008
208.4181395107838,-1.4922972737824725,33.30050059806604
208.6681395107838,-1.491169390697723,33.304876601935746
208.9181395107838,-1.489592620693611,33.30920475858099
209.1681395107838,-1.48851318867891,33.31342561031921
209.4181395107838,-1.487465813127898,33.31781661542249
209.6681395107838,-1.486375350073497,33.32152619956702
209.9181395107838,-1.485581093256507,33.32433886926404
210.1681395107838,-1.4835093871744052,33.329020594894295
210.4181395107838,-1.4813037797043964,33.33367078440188
210.6681395107838,-1.4793876573334337,33.33894599922683
210.9181395107838,-1.477408637265343,33.34423708671374
211.1681395107838,-1.4748911073079287,33.34747370579925
211.4181395107838,-1.4706037638097982,33.35538590029441
211.6681395107838,-1.467414319730554,33.36262392160755
211.9181395107838,-1.4644045960063936,33.36693824543955
212.1681395107838,-1.4587003157238703,33.37298500220111
212.4181395107838,-1.4541583469051196,33.380127628752646
212.6681395107838,-1.4502962084777147,33.3853587738355
212.9181395107838,-1.4453729231589674,33.39074736926936
213.1681395107838,-1.4399003639411136,33.396790293048
213.4181395107838,-1.4355275130077687,33.40145068731116
213.6681395107838,-1.4312254952511674,33.40848615477584
213.9181395107838,-1.426913807235715,33.412325471639086
214.1681395107838,-1.4229412874635923,33.417911063232445
214.4181395107838,-1.420749795810377,33.423309729353214
214.6681395107838,-1.4180081354782794,33.42682147908786
214.9181395107838,-1.4119177242615086,33.43480034631017
215.1681395107838,-1.4081030644786112,33.442475803498496
215.4181395107838,-1.4041882736953208,33.44788302455056
215.6681395107838,-1.4019246935750393,33.45264648501888
215.9181395107838,-1.3983079266849683,33.46050661199167
216.1681395107838,-1.3929152004119971,33.46851473494066
216.4181395107838,-1.3909702100673669,33.471310648748315
216.6681395107838,-1.3883614221765317,33.47795627895539
216.9181395107838,-1.383964434996835,33.48751430696339
217.1681395107838,-1.3800053641279242,33.49650644864352
217.4181395107838,-1.3775476729023,33.50346810129895
217.6681395107838,-1.3746994196052187,33.50891572063002
217.9181395107838,-1.3715742589340782,33.51480408878749
218.1681395107838,-1.3693258723487802,33.51882011035469
218.4181395107838,-1.3666099167138444,33.52302017970333
218.6681395107838,-1.3622744010168544,33.5310626135156
218.9181395107838,-1.36080551376821,33.53586352280104
219.1681395107838,-1.3577150978681418,33.54110212024391
219.4181395107838,-1.353098413047556,33.54737172194265
219.6681395107838,-1.35083561009349,33.551839757584894
219.9181395107838,-1.3493000098755525,33.55531594292569
220.1681395107838,-1.3423956097178988,33.559871663079605
220.4181395107838,-1.3373680325982358,33.5652256301314
220.6681395107838,-1.3355070524279735,33.57071484078873
220.9181395107838,-1.3322389224433715,33.57678945637588
221.1681395107838,-1.3283026904492146,33.58308106509281
221.4181395107838,-1.3264678030678418,33.586743784073015
221.6681395107838,-1.3230226218109773,33.59375773876672
221.9181395107838,-1.3197187026828596,33.60054882844928
222.1681395107838,-1.3165679216907533,33.60551694887368
222.4181395107838,-1.310931116449609,33.613505980789796
222.6681395107838,-1.3082662562668963,33.62005003524452
222.9181395107838,-1.304999737461293,33.62636818556337
223.1681395107838,-1.3012765811674682,33.63114433620242
223.4181395107838,-1.2989897693975059,33.63598104701346
223.6681395107838,-1.2960518649054813,33.642800062445964
223.9181395107838,-1.290619867704303,33.649568199537086
224.1681395107838,-1.287205625052487,33.65620999617022
224.4181395107838,-1.2832068362088103,33.664119813525964
224.6681395107838,-1.279842565703276,33.670528936823196
224.9181395107838,-1.2772077506008015,33.67539560255073
225.1681395107838,-1.2740631074747089,33.68158563587977
225.4181395107838,-1.2707775770867418,33.68913981075256
225.6681395107838,-1.2678283687687355,33.694202405553796
225.9181395107838,-1.2638110056172756,33.70053768283841
226.1681395107838,-1.259999698708771,33.70797386553411
226.4181395107838,-1.257116668544834,33.714819178063756
226.6681395107838,-1.2533407361218432,33.72200104766585
226.9181395107838,-1.2503662933867308,33.72718782886686
227.1681395107838,-1.2480393570502326,33.733280598418766
227.4181395107838,-1.2449279800998059,33.7409481889181
227.6681395107838,-1.2412404986741308,33.74703858269122
227.9181395107838,-1.2387552373972095,33.75106706121259
228.1681395107838,-1.2358147888338902,33.757195176769606
228.4181395107838,-1.23222148122587,33.763851782008224
228.6681395107838,-1.2280638796435734,33.7704880938784
228.9181395107838,-1.2235717855126804,33.77760734134674
229.1681395107838,-1.2199131903874554,33.784074778327245
229.4181395107838,-1.2176883745234723,33.789305440917694
229.6681395107838,-1.2138704353797451,33.79677448530983
229.9181395107838,-1.2112113490976155,33.80190689841918
230.1681395107838,-1.2093061200738044,33.80538958291294
230.4181395107838,-1.205748791728728,33.81117623042201
230.6681395107838,-1.202890111167236,33.816002406201086
230.9181395107838,-1.19994466946334,33.820197928794755
231.1681395107838,-1.1962011038399376,33.826136133766994
